tweet_id,sentiment,author,tweet_data
1957612853,0,ruthie_0_o,"Damn, got Chili Beans on my shirt  I 0 that I can be a messy eater. Such a lady!"
1957612987,1,juliecj,"Caught up with apprentice last night, poor Howard, it was Lorraine's turn to go"
1957613033,1,joneorange,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½
1957613098,1,gsamzbrownsuga,@m8m1adym307 yea me too  lol
1957613114,0,ChrystallJane,@JeremyRylan I'm on mobile web and it won't let me  it looks awesome though....and no one reads my tweets anyway.
1957613292,1,Ithinkimlost,"@ubuntugeeks good morning to you!  No wait, its evening.  You still have a whole day of work to go before the weekend!"
1957613766,0,Liloh_,"@dave_mueller yes i 1 it  its just a little bit complicated, because i want it on my BB , but it doesnt work"
1957614435,1,DrErnie,"#Ferber As happens every few days, Rohan woke up unhappy at midnight.  The good/bad news is that I was still awake, due to afternoon nap"
1957614712,1,NANCY___,@BrianLimond but lorraine kelly is a sexy mama!
1957614755,1,ilser6,@mikebthatsme ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*
1957615489,1,CeeCeeJayez,@riineySTACKEDx lol cnt its too slow
1957615648,1,wusel,"@_refugee_ /me gets &quot;Your video will start in 15 seconds&quot;, Exiting to watch ... for minutes  #flash #linux #fail"
1957616058,0,idonmessgavin,"i'm so sad, because my be1d boy doesn't online, i wait for him everyday.."
1957616062,0,AvaAddams,@DaveDeRoo hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.
1957616075,1,airwillson,huh? its 1 am already? shucks
1957616089,0,GremlinShadow,"bwarg. can't sleep, tired of drawing."
1957616119,1,MKCOL,@fueledbyregret I walk to &amp
1957616228,1,cathylando,@empemp: aiaahh.. poor u  tell ur mom already?
1957616743,1,damselseo,Oh my!...It's raining...I don't bring with me my umbrella..   baha na naman ngayun...for sure..
1957616813,1,hippyhayley,so cold
1957616935,0,eclectish,"Don't have time to chat (sorry girls  Miss y'all!), but we have a new lawnmower... yeah, that was today's highlight. Tomorrow is..."
1957617046,1,AnniJB,"I so don't wanna go outside, I don't have anything to do there  Maybe I will write later..."
1957617107,1,diamondsharelle,@thawrite1 oh you and @mdotperiod had free drinks?! thats wasup..Im givin up drinkin for a lil bit
1957617281,0,babyowls,@pyroezra i really wish i could.
1957617285,1,soliniguez,My phone is dying ....
1957617413,0,Don_Egan,is not paying ï¿½8 per hr for Internet access so may be limited to Twitter via txt
1957617432,0,rosskie,@Nelja exactly like that ...in glasgow now ...it's a bgt busier
1957617440,0,uneekstylez,Can't wait to come home! I miss my Bubba. Too bad my parents are taking him to Canada.
1957617744,0,Overcast,@ApDiggles He's my mother's favorite. It was so hard telling her.
1957617858,1,emma_BMTH,"laughed so much today over that picture of lauren, that my chest hurts."
1957618067,0,vimahimanulua,I'm SAD SAD SAD!!! thought my aunty Stina coming but no more  i was so looking forward to having family..i miss dat! i'm alone on maui
1957618813,1,AnnieRoseM,i miss the Soulja Boy dance...
1957619367,1,jesssicababesss,I wanna buy a million copies. But i aint that rich  @jessicaveronica just buy some more copies urself hahah
1957619663,1,xMsSarax,Still not asleep. Ahhh  Wtf?!
1957619749,1,azmirhamzah,new flat heads
1957619821,1,MsHoly,Arghhh...my korean dvd can't see..I need to laugh..
1957620215,1,alltimelowtokyo,@AlexAllTimeLow  get back to tokyo man..we miss you.
1957620347,0,tamztam,has to do two 50 page assignments this weekend  there goes any chance of relaxation!!
1957620383,1,tiffyhavok,omgeee that hurt like helll. finally got it back in. can't close it put the ball back in
1957620391,1,amoorejones,Have been feeling very sick    had day off today... ARRRGH
1957620685,1,MissLohan83,Least u can get some more! Im broke
1957620839,0,eclectish,Town. Uncle and Gabriel are coming in. I miss Gabe  Tempted to ask if I can go back to Baton Rouge with and stay with other side of fam...
1957621246,1,BiancaCris,"At least my wish came true, its not hot anymore...just rainy"
1957621719,1,ShannonElizab,@amberndragt  There isn't any right now. They need to make more. Sorry.
1957622351,0,cessyyy,lost my BA115 enlisted class in CRS!! ( whyyyy. hindi naman conflict or w0ver.  ang labo ng CRS grabe. T.T
1957622495,0,SharronEm,3rd day of pain
1957622502,1,ketchupinacan,This is great curl-up-in-a-ball-and-read later. I wish I had a book.
1957623473,1,AmyyyC,"ahhhhh, I am falling asleep here, there is no way I'll be able to survive Liverpool   Although, I can't wait to have my Nan's food."
1957623513,1,Shinybiscuit,I think I've forgotten to mention some people on my video
1957623666,1,sk1995,Hear @jonasbrothers full album preview during todays webcast!  #jonasnewsongs NO WAYYY I couldn't 'tune in'
1957623928,1,jenjenmyfriend,Trying to get some sleep but cant  i gotta wake up early for my doctors appointment too ugh!!
1957624003,1,susieblake2002,@VikkiJCapra Aw I left it at home  I do have some Travis or Coldplay though?  xx
1957624138,1,jenkellytisdale,@HaylieK can't do class tomorrow audition at 10am  but free from 11 to 3 if u wanna work out!
1957624367,1,Yen24,"@lou_lantos Jeff can't Forcast tonight.  He says Saturday he's good at 8:30 your time. If,you knowï¿½ you don't have A LIFE on Saturdays."
1957624493,1,LindseyGross,so. I'm taking my life guarding classes fri (7-9pm) sat (9-6pm) sun (9-4pm) and mon (3-630pm) live eat and breath life guard stuff. yay.
1957624580,1,JamesH6097,Leaving in 25 mins to go to Latin revision class
1957624723,0,azmirhamzah,missed out on westcott micro apollo too
1957624963,1,Mixaelala,"..the weather may makes it, cause temp fell down to 15C from 30C which were yesterday  ..."
1957625143,1,xvanna,getting stuck from visiting sites by rain
1957625271,1,nadiaishere,Busy.. Busy.. Busy.. :S Wont be on Ning for few days.
1957625794,1,emmaplowman,my thumb hurts after breaking the nail....
1957625871,1,janewongaaa,"My smartcard fell out of its holder when I was going home today. If anyone finds it, please tell me"
1957626598,0,BRAINknowsBETTR,"Dad: &quot;No trips to Lahore for you.&quot; Me: &quot;I do live in DC &amp; NYC which also = big targets.&quot; Bummer, no Pizza Hut chicken tikka pizza for me"
1957627521,1,ollyking,"@Redjotter no, but I will. It just seems such a cruel condition"
1957627650,0,Lopsi,Last night I had 1/2 a bottle of wine in my house and 2 cocktails. Came home sober but still gonna be sick
1957627730,0,blackarazzi,"I remember when Vanessa first stepped on to the scene. She would give it up to the paps!  Now shes 2 famous I guess. Use us, abuse us!"
1957627966,1,salmonmoose,@Tarale dinner appointment tonight
1957628018,1,missodessa,cupcakes gave me heartburn
1957628989,1,mieeeek,Stayin over at dustins tonight... my car 0s me!
1957629160,1,prasoonk,No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements
1957629202,1,MissCapule,Finally reunited with my Hunny bunny@tarzan_0802 I have him for a few days b4 he leaves me again for another week away @ work  night!
1957629221,0,KimOFDakiraAve,"@DatDoodRace Thts kinda young 4 me, boo."
1957629319,1,rosiemint,"Has horrible toothache, and had only a wink of sleep  xx"
1957629394,0,jamskii23,Was woken up by my screamin lil nefuew
1957630067,0,nerdish,Weather is back to being great! Shame I have to wait in for my delivery
1957630785,0,1jonas_x,@Jonasbrothers movie out today but i cant go see it
1957630903,1,susieblake2002,In trouble - I haven't finished reading Crow Road  Book Club's off for me today I'm afraid. Lazy mare.
1957630905,1,trashbandit,wishing my days off were the same days that people wanted to party.
1957630940,1,hilarion,@capricious_and IKR. I myself am headed out for a meeting.
1957630949,0,Rohan_01,@HoneyJune k... i guess i cant help it.... byeee 4eva....  (m really sad)
1957631138,1,drnikhil,leave for calcutta-delhi-lucknow tomorrow...10 days of absence!!!
1957631217,0,cindyrs,I 0 the &quot
1957631424,1,MarkBrindle,Been rebuilding my Dev. machine after a disk crash last night
1957631448,1,1thepink,@haylescakes Sis...I dont think I will be up 4 2nite sadly  Im in alot of pain 2day &amp
1957631452,1,Jennn__,"I can't believe it's 9am and i'm awake, and i have to start getting ready soon. I 0 the doctor's"
1957632370,0,imuyachan,sick n tired of people who steal other people's work
1957632398,0,PuppyZach,"@SeandBlogonaut daddy wanted to buy me shoes, but they were prettie esspensive, so nao I haff to go bearfoot"
1957632543,1,imnothelz,@ontrich Yes I do
1957632870,1,meganstorey,Is too much of a bro
1957632896,0,ChloeBell13,back at work  its too warm to be in here today!!!
1957633015,1,cookie_crumbles,Lobbying in twitter! Here too!!  Yuk! Gettin rid of groupies 
1957633056,1,MCMLXV,@davidmarkscott another letter for you - this one car insurance - ouch
1957633103,1,JesStar619208,@ColeyRenee I miss you terribly
1957633214,0,MaddySmally,"Went to the Athletics Carnival today! Tired, very tired! I hurt my back when I jumped for the second time on the High Jump!"
1957633293,1,thongar,Burnt 3 of my fingers from trying to keep my hands warm over the rice cooker.
1957633384,0,missellenj,its too sunny for work  !!!
1957633518,1,MzAmyElizabeth,I want more followers.
1957633853,1,blissfox,i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ?
1957634473,1,majorshake,@caitlandkawaii im a pleb  i had to take it out of the freezer.. and put it in the oven!
1957634550,1,5rob,They changed the way Golden Gaytimes are made. They used to be awesome.
1957634913,1,JAYv2,"@FireFly74 And most of us are going to be stuck in an office, some without windows"
1957635569,1,nokking,"@T_A_R_A I was wondering where you were, how come you didn't twitter for a week? and yeah Adam withdrawal syndrome is real/not nice"
1957635726,1,casscc,@heyennovy haha we had balcony seats  not that great. there's a giant dragon thing that has glowing red eyes and moves its wings!
1957635781,1,LizS4ra,"@treasaint don't i know it, writing an exam essay this weekend myself"
1957635919,1,HalloweeNut,is now going to see his very ill uncle on saturday and the night at his house as even more bad news has come up
1957636107,1,katiemoffat,"oh dear, I'm being followed by someone that claims to help you stay young  the end is nigh"
1957636568,0,andreaakamana,boys and girls lie? awww is santa not real either?
1957636613,0,nigelcutty,@oliviamunn that was pretty lame babe
1957636679,1,cataspanglish,"uff - hard to get going today, up half the night with 6 year old son"
1957636726,0,electromarkie,@rawrgoesaimee Ah bibisita ka kina GQ bukas o  sasama ka sa Rushers EB? I won't be able to visit Jumpstart tom coz I have something to do
1957636776,1,pete,@3Easy Last week of July  Will you be up and at em by then?
1957636784,1,antorra,stunning business cards! ashamed of mine  http://bit.ly/zpsQo
1957636841,1,brodiejay,"@fuckbomb awww that sucks  also, when i finish uni, you should totally have a mini housewarming. yes, work it around my schedule, LOL."
1957636881,0,VitamynDee,i miss my daddy
1957636887,1,bogart17,gawd the rain is too strong
1957636980,1,daniellemhicks,@lisaxjbx3 Goodnight is not on the trending topics.  lol
1957637097,1,varsityfangirl,@thomasfiss ur gonna be missed you know  but i hope things will be better for you
1957637428,1,GoldCoastGirl,@ErikVeland i'm not in the best financial situation myself at the moment. i'm beyond broke. my money is spend as soon as i earn it atm
1957637482,1,kasemc,I have to choose between @pink and @Essendon_FC on Sunday and @pink wins. I'm shattered.  Why can't I be healthy enough to go to both?
1957637615,1,amandakara,"@TimmyNess for cervical cancer, I have to get 2 more"
1957638260,1,HalloweeNut,is now going to see his very ill uncle on saturday and spend the night at his house as even more bad news has come up
1957638410,0,Newy_ShortStack,owww i think i tore something in my leg
1957638499,1,twinklies,"morning, still trying to find a babysitter, there is a creche at the gym so might leave him there, but just know he won't be happy"
1957638599,1,xoxo_arielletse,I can't believe how fast this week has gone by
1957638643,1,KBMonster,@assrocket You must be scared to be trolling here. You guys are so sad.   #tcot #right
1957638753,1,marcogennuso,I don't want to work tomorrow. I don't feel good. Haven't felt good in 4 days =/ My body needs rest but my mind won't slow down!
1957638771,1,QueenBxoxo,"Oh ffs :@ a don't get paid till monday :@:@:@ :$. Sorry william, gonna have to wait till next weekend till I give you ï¿½  :@"
1957638860,0,jesssicababesss,@Beckinelson idkk if il get to see it again
1957639255,0,byatrobe,Bah day is not ending as nicely as it began
1957639281,0,ChimeraX,"Already 26.1c in our office. Can people melt? We're fighting for air con because fans just don't help, but can't find the budget"
1957639561,1,sentricmusic,@theJBs @wearecutaways  We were all set to get a room last Saturday! I can't apologise enough for missing out Deccy
1957639612,1,ArunBasilLal,@aravindkumar Whats up today..? missed the #coffeeclub that day
1957639804,1,Overcast,@ApDiggles That was a horrible day.
1957639945,1,_i1fashion,I wanna see the Jonas Brothers in concert..
1957640118,1,serenium,@zoecorkhill do you get headaches a lot? What painkillers do you take? Nothing works for mine
